User Question,Labrador_retriever,Golden_retriever,German_shepherd,French_bulldog,Chihuahua,beagle,Siberian_husky,boxer,Border_collie,Shih-Tzu
ít rụng lông ít cần chăm sóc loài chó nào thân thiện với trẻ nhỏ và có thể sống trong môi trường căn hộ?,1,1,0,0,0,1,0,0,1,1
chó nào có thể sống tốt cả ở trong nhà lẫn ngoài trời và ít cần chăm sóc và thích nghi tốt và phù hợp với khí hậu lạnh?,0,0,0,0,1,0,0,0,0,1
có thể sống trong không gian nhỏ năng động chó nào thích hợp cho người mới nuôi lần đầu?,1,0,0,1,0,1,0,1,1,0
thích hợp cho gia đình có trẻ nhỏ ít cần chăm sóc chó nào thích hợp để chơi với trẻ em và không quá năng động?,1,1,0,1,0,1,0,1,1,0
dễ bảo quản ít cần chăm sóc tôi cần tìm một giống chó dễ dạy và không cần nhiều đồ ăn đặc biệt.,1,0,0,0,0,0,0,0,0,0
bảo vệ tốt loài chó nào có khả năng thích ứng tốt với các môi trường sống khác nhau?,0,0,1,0,0,0,0,1,0,0
không gây dị ứng lý tưởng loài chó nào thân thiện với trẻ em và không cần nhiều không gian?,1,1,0,0,0,1,0,0,1,1
có thể sống trong không gian nhỏ bảo vệ tốt tôi muốn một chú chó có thể đồng hành trong các hoạt động thể thao.,0,0,1,0,0,0,1,1,0,0
phù hợp cho người bận rộn lý tưởng loài chó nào thích hợp với vùng khí hậu nóng và không dễ bị sốc nhiệt?,1,0,0,0,0,0,0,0,0,0
"ít rụng lông thích các hoạt động tôi thích chó nhỏ, có loài nào ít rụng lông không?",0,0,0,1,1,0,0,0,0,1
dễ bảo quản bảo vệ tốt loài chó nào có thể làm bạn đồng hành tốt cho người làm việc tại nhà?,0,0,1,0,0,0,0,1,1,0
ít rụng lông phù hợp với gia đình loài chó nào tốt cho gia đình có trẻ nhỏ và dễ chăm sóc?,1,0,0,0,0,0,0,0,0,0
chó nào năng động và dành cho người mới nuôi và phù hợp để đồng hành trong các chuyến leo núi?,1,0,0,1,0,1,0,1,1,0
không gây dị ứng thân thiện chó nào có thể sống chung với các thú cưng khác như mèo và chim?,1,1,0,0,0,1,0,0,1,1
thân thiện với thú cưng khác tốt nhất tôi cần tìm một giống chó có thể sống cùng trẻ em và không gây dị ứng.,1,1,0,0,0,1,0,0,1,1
bảo vệ tốt tôi muốn nuôi chó trong môi trường căn hộ và không có nhiều thời gian đi dạo.,0,0,1,0,0,0,0,1,0,0
dễ bảo quản bảo vệ tốt tôi muốn nuôi chó trong môi trường căn hộ và không có nhiều thời gian đi dạo.,0,0,1,0,0,0,0,1,0,0
thân thiện với thú cưng khác dễ nuôi chó nào có thể sống tốt trong môi trường thay đổi và không bị căng thẳng?,1,1,0,0,0,1,0,0,1,1
thích hợp cho gia đình có trẻ nhỏ phù hợp với gia đình tôi cần tìm một giống chó dễ huấn luyện và thích hợp cho người mới nuôi.,1,0,0,0,0,0,0,0,0,0
hoàn hảo tôi muốn tìm một chú chó thông minh và dễ huấn luyện.,0,0,1,0,0,0,0,0,1,0
cảnh giác với người lạ dễ nuôi chó nào có thể sống tốt ở khu vực khí hậu nhiệt đới?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ ít cần chăm sóc loài chó nào có thể làm bạn đồng hành cho người thích các hoạt động thể thao?,0,0,0,0,0,0,1,1,0,0
chó nào có thể sống trong không gian nhỏ và phù hợp nhất và có thể sống trong không gian nhỏ và phù hợp với người thích đi bộ đường dài và leo núi?,1,0,0,0,0,0,0,0,0,0
chó nào thích các hoạt động và có thể sống trong không gian nhỏ và phù hợp với người bị dị ứng và thích không gian sạch sẽ?,1,0,0,0,0,0,0,0,0,0
thích nghi tốt lý tưởng tôi cần tìm một chú chó có khả năng bảo vệ nhà cửa nhưng không quá dữ.,0,0,1,0,0,0,0,1,0,0
thân thiện loài chó nào có thể canh gác và cảnh báo nhưng không quá hung dữ?,1,1,1,0,0,1,0,0,1,1
ít rụng lông bảo vệ tốt chó nào có thể đồng hành trong các chuyến dã ngoại và thích nghi tốt?,0,0,1,0,0,0,0,1,0,0
chó nào có khả năng chịu lạnh mà vẫn ít cần chăm sóc và dành cho người mới nuôi và phù hợp với căn hộ nhỏ?,0,0,1,0,0,0,1,0,0,0
thân thiện với thú cưng khác lý tưởng tôi muốn một chú chó dễ huấn luyện và thích hợp với gia đình đông người.,1,1,0,0,0,1,0,0,1,1
tôi cần một chú chó năng động và thích nghi tốt và phù hợp để chạy bộ cùng tôi mỗi sáng.,1,0,0,1,0,1,0,1,1,0
loài chó nào tốt nhất và có thể sống trong không gian nhỏ và phù hợp với người cao tuổi?,1,0,0,0,0,0,0,0,0,0
"tôi muốn một chú chó có khả năng chịu nóng, thích các hoạt động và thân thiện với thú cưng khác và phù hợp với trẻ nhỏ và không cần chăm sóc nhiều.",1,1,0,1,0,1,0,0,1,1
chó nào thích các hoạt động và không gây dị ứng và phù hợp với người thích đi bộ đường dài và leo núi?,1,0,0,0,0,0,0,0,0,0
không gây dị ứng ít cần chăm sóc loài chó nào có thể học các lệnh cơ bản một cách nhanh chóng?,1,0,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn lý tưởng chó nào có thể sống chung với các động vật khác và không gây vấn đề?,1,0,0,0,0,0,0,0,0,0
"tôi cần một giống chó nhỏ, dễ chăm sóc và thích các hoạt động và thân thiện với thú cưng khác và phù hợp với căn hộ.",1,1,0,1,1,1,0,0,1,1
dễ bảo quản bảo vệ tốt tôi muốn một chú chó có khả năng cảnh báo nhưng không hung dữ.,0,0,1,0,0,0,0,1,0,0
chó nào thân thiện và cảnh giác với người lạ và phù hợp với người thích sự yên bình và không gây nhiều phiền toái?,1,1,0,0,0,1,0,0,1,1
ít rụng lông năng động tôi muốn một chú chó nhỏ nhưng vẫn có thể canh gác tốt.,1,0,1,1,1,1,0,1,1,1
"có thể sống trong không gian nhỏ hoàn hảo tôi cần tìm một giống chó nhỏ, không gây dị ứng và dễ chăm sóc.",0,0,0,1,1,0,0,0,0,1
ít rụng lông ít cần chăm sóc tôi muốn một chú chó có tính cách nhẹ nhàng nhưng vẫn có khả năng cảnh báo tốt.,1,0,0,0,0,0,0,0,0,0
không gây dị ứng dễ nuôi chó nào dễ huấn luyện nhất?,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi phù hợp với gia đình chó nào có thể sống tốt trong môi trường căn hộ và không cần đi dạo thường xuyên?,1,0,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn ít cần chăm sóc tôi muốn tìm một giống chó nhỏ để nuôi trong căn hộ.,0,0,0,1,1,0,0,0,0,1
tôi muốn một chú chó không sợ tiếng ồn và lý tưởng và thân thiện với thú cưng khác và phù hợp với thành phố.,1,1,0,0,0,1,0,0,1,1
phù hợp cho người bận rộn tôi muốn một chú chó nhỏ nhưng vẫn có thể canh gác tốt.,0,0,1,1,1,0,0,0,0,1
dễ bảo quản tôi cần tìm một giống chó có thể sống cùng trẻ em và không gây dị ứng.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt loài chó nào có tính cách độc lập và không cần nhiều chú ý?,1,0,0,0,0,0,0,0,0,0
chó nào thích hợp cho gia đình có trẻ nhỏ và phù hợp với gia đình và thích hợp cho gia đình có trẻ nhỏ và phù hợp để làm bạn đồng hành đi bộ đường dài hoặc cắm trại?,1,0,0,0,0,0,0,0,0,0
không gây dị ứng bảo vệ tốt tôi cần tìm một giống chó dễ huấn luyện và thích hợp cho người mới nuôi.,0,0,1,0,0,0,0,1,0,0
chó nào có tính cách vui vẻ và phù hợp cho người bận rộn và phù hợp với gia đình đông người?,1,0,0,0,0,0,0,0,0,0
"tôi muốn một chú chó có khả năng chịu nóng, dành cho người mới nuôi và phù hợp với trẻ nhỏ và không cần chăm sóc nhiều.",0,0,0,1,0,1,0,0,0,0
"tôi sống trong một căn hộ nhỏ, chó nào bảo vệ tốt và có thể sống trong không gian nhỏ và phù hợp?",0,0,1,0,0,0,0,1,0,0
chó nào thích các hoạt động và phù hợp để làm bạn đồng hành cho người sống một mình?,1,0,0,0,0,0,0,0,0,0
ít rụng lông phù hợp với gia đình tôi cần tìm một giống chó có thể canh giữ tốt nhưng vẫn yêu thương chủ nhân.,1,0,0,0,0,0,0,0,0,0
thích hợp cho gia đình có trẻ nhỏ bảo vệ tốt loài chó nào có thể dễ dàng huấn luyện để làm chó dịch vụ?,1,0,1,0,0,0,0,1,0,0
dành cho người mới nuôi tôi muốn tìm một giống chó thông minh và có thể học các trò vui một cách nhanh chóng.,0,0,1,0,0,0,0,0,1,0
chó nào dành cho người mới nuôi và phù hợp với môi trường sống ở nông thôn và thích không gian rộng?,1,0,0,0,0,0,0,0,0,0
chó nào không gây dị ứng và phù hợp với gia đình và không gây dị ứng và phù hợp để sống trong căn hộ cao tầng và không cần vận động nhiều?,1,0,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn thích các hoạt động chó nào có thể sống tốt ở khu vực khí hậu nhiệt đới?,1,0,0,0,0,0,0,0,0,0
chó nào bảo vệ tốt và dành cho người mới nuôi và phù hợp với người muốn thú cưng nhỏ gọn và dễ dạy bảo?,1,0,1,0,1,0,0,1,0,0
thích nghi tốt bảo vệ tốt loài chó nào có khả năng chịu lạnh và thích hợp với khí hậu lạnh giá?,0,0,1,0,0,0,1,1,0,0
cảnh giác với người lạ bảo vệ tốt loài chó nào tốt nhất cho người có cuộc sống bận rộn nhưng yêu thích thú cưng?,0,0,1,0,0,0,0,1,0,0
thích nghi tốt dễ nuôi tôi cần tìm một giống chó thông minh và có thể dễ dàng huấn luyện.,0,0,1,0,0,0,0,0,1,0
dễ bảo quản hoàn hảo loài chó nào chịu lạnh tốt nhất?,0,0,1,0,0,0,1,0,0,0
thích nghi tốt lý tưởng tôi muốn một chú chó có thể bảo vệ nhưng không gây nguy hiểm cho trẻ em.,0,0,1,0,0,0,0,1,0,0
loài chó nào dễ chăm sóc và tốt nhất và thân thiện với thú cưng khác và phù hợp với người bận rộn?,1,1,0,0,0,1,0,0,1,1
chó nào năng động và thân thiện với thú cưng khác và phù hợp với người muốn một thú cưng năng động nhưng ít rụng lông?,1,1,0,1,0,1,0,1,1,1
"thân thiện với thú cưng khác dễ nuôi tôi muốn một giống chó nhỏ, không rụng lông và dễ dạy bảo.",1,1,0,1,1,1,0,0,1,1
"dễ bảo quản thích các hoạt động chó nào có tính cách vui vẻ, thân thiện và thích hợp cho trẻ nhỏ?",1,1,0,0,0,1,0,0,1,1
ít rụng lông năng động loài chó nào có tính cách độc lập và không cần nhiều chú ý?,1,0,0,1,0,1,0,1,1,0
chó nào thân thiện và ít rụng lông và phù hợp với người muốn một thú cưng năng động nhưng ít rụng lông?,1,1,0,1,0,1,0,1,1,1
thân thiện với thú cưng khác tốt nhất loài chó nào tốt nhất cho người có cuộc sống bận rộn nhưng yêu thích thú cưng?,1,1,0,0,0,1,0,0,1,1
chó nào tốt nhất và không gây dị ứng và phù hợp với người không có nhiều kinh nghiệm nuôi chó?,1,0,0,0,0,0,0,0,0,0
tôi muốn tìm một chú chó hoàn hảo và thích nghi tốt và phù hợp với cuộc sống bận rộn nhưng vẫn cần sự hiện diện của thú cưng.,1,0,0,0,0,0,0,0,0,0
"chó nào vừa dễ chăm sóc, vừa tốt nhất và dành cho người mới nuôi và phù hợp với căn hộ nhỏ và năng động?",1,0,0,1,0,1,0,1,1,0
dễ nuôi loài chó nào có thể làm bạn đồng hành cho người thích các hoạt động thể thao?,0,0,0,0,0,0,1,1,0,0
dành cho người mới nuôi bảo vệ tốt loài chó nào tốt cho người có lối sống năng động và thích di chuyển?,1,0,1,1,0,1,0,1,1,0
phù hợp cho người bận rộn dễ nuôi tôi cần một giống chó có thể sống tốt trong căn hộ và ít cần chăm sóc lông.,1,0,0,0,0,0,0,0,0,0
tốt nhất tôi muốn một giống chó ít phải chăm sóc lông.,1,0,0,0,0,0,0,0,0,0
"thích hợp cho gia đình có trẻ nhỏ lý tưởng loài chó nào thân thiện với động vật khác trong nhà, như mèo?",1,1,0,0,1,1,0,0,1,1
"phù hợp cho người bận rộn phù hợp nhất tôi cần một giống chó lớn, trung thành và thích hợp cho khu vực có mùa đông lạnh.",0,1,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn phù hợp nhất chó nào nhỏ và dễ chăm sóc?,1,0,0,0,0,0,0,0,0,0
lý tưởng có giống chó nào kích thước trung bình mà thân thiện với trẻ nhỏ không?,1,1,0,0,0,1,0,0,1,1
"phù hợp nhất tôi muốn một giống chó nhỏ, không rụng lông và dễ dạy bảo.",1,0,0,1,1,0,0,0,0,1
"chó nào vừa dễ chăm sóc, vừa thích nghi tốt và phù hợp nhất và thích nghi tốt và phù hợp với căn hộ nhỏ và năng động?",1,0,0,1,0,1,0,1,1,0
chó nào bảo vệ tốt và dễ bảo quản và phù hợp để bảo vệ nhà nhưng không quá hung dữ?,0,0,1,0,0,0,0,1,0,0
Tôi muốn tìm một chú chó thông minh và dễ huấn luyện.,0,0,1,0,0,0,0,0,1,0
chó nào hoàn hảo và không gây dị ứng và phù hợp với người muốn thú cưng nhỏ gọn và dễ dạy bảo?,1,0,0,0,1,0,0,0,0,0
chó nào tốt nhất và phù hợp cho người bận rộn và phù hợp với người thích sự yên bình và không gây nhiều phiền toái?,1,0,0,0,0,0,0,0,0,0
chó nào hoàn hảo và phù hợp cho người bận rộn và phù hợp để sống cùng người già và không gây ồn ào?,1,0,0,0,0,0,0,0,0,0
"tôi cần một giống chó vui vẻ, dễ gần và tốt nhất và thân thiện với thú cưng khác và phù hợp với gia đình đông trẻ nhỏ.",1,1,0,0,0,1,0,0,1,1
dành cho người mới nuôi ít cần chăm sóc tôi muốn tìm một chú chó có thể chịu được cả nóng lẫn lạnh.,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi năng động chó nào dễ huấn luyện nhất?,1,0,0,1,0,1,0,1,1,0
dành cho người mới nuôi dễ nuôi chó nào có khả năng cảnh báo tốt nhưng không quá hung dữ?,1,0,0,0,0,0,0,0,0,0
thích nghi tốt dễ nuôi loài chó nào có tính cách trung thành và bảo vệ chủ?,0,1,1,0,0,0,0,1,0,0
chó nào bảo vệ tốt và cảnh giác với người lạ và phù hợp để sống ở khu vực núi lạnh giá và tuyết phủ?,0,0,1,0,0,0,1,1,0,0
thích hợp cho gia đình có trẻ nhỏ phù hợp với gia đình chó nào có khả năng thích nghi tốt với các hoạt động thay đổi thường xuyên?,1,0,0,0,0,0,0,0,0,0
"tôi muốn tìm một giống chó nhỏ, dễ chăm sóc và bảo vệ tốt và thích nghi tốt và phù hợp với cuộc sống đô thị.",0,0,1,1,1,0,0,1,0,1
"tôi cần một giống chó vui vẻ, dễ gần và bảo vệ tốt và thích nghi tốt và phù hợp với gia đình đông trẻ nhỏ.",1,0,1,0,0,0,0,1,0,0
"dễ bảo quản dễ nuôi tôi cần tìm một chú chó dễ chăm sóc, không cần tắm nhiều.",1,0,0,0,0,0,0,0,0,0
dễ bảo quản phù hợp nhất chó nào thích nghi tốt với các mùa thời tiết thay đổi rõ rệt?,1,0,0,0,0,0,0,0,0,0
ít rụng lông dễ nuôi tôi muốn một chú chó thích nước và có thể bơi giỏi.,1,0,0,0,0,0,0,0,0,0
